Timestamp,306,575,98,38,2,804,95,806,811,84,555,820,372,13,14,79,4,11,570,92,814,10,825,19,43,40,70,8,87,828,812,91,830,17,827,829,350,39,66,826,82,529,86,12,151,815,73,803,582,90,110,3,588,822,32,701,28,25,533,512,309,57,26,521,5,93,60,37,36,807,813,149,9,74,46,105,51,61,802,77,17,301,210,97
2018-08-30T00:00:00-06:00 Denver,159.53125,838.5,1679835.957,9518,66.6484375,1125,43296736.53,1540.515625,2255,4663.8125,68479186.06,1800.882813,503,2886,1128,4148.375,6787.328125,1.820068359,553,1695.5,1762,1297,541.296875,5581.5,364.71875,11320.59375,751.25,660.5,2464.59375,519.3125,1800.5,1207,721.03125,443.9375,,588.15625,1908.8125,96,2801.9375,564.328125,13720,5418,11430,1172.75,1456,7663,1916.238281,1724,2789.8125,3156.75,6956,913.71875,2064.5,2915.125,12574,1639.59375,2402,3296.28125,0,878.375,32.46875,,412.9140625,8294,47035831,6051.0625,280.5,,867.5625,1452.5,2404.0625,0,1483.3125,1662.25,1555.160156,1386.5625,436,3739.28125,1681.5,2218.0625,443.9375,495.9375,46.65625,861.1875
2018-08-31T00:00:00-06:00 Denver,169.28125,823,1680833.371,9343.875,84.1328125,1112.125,43591860.25,1468.328125,2297,4685.1875,68972677.38,1784.78125,488.5,2913,1090,3941.875,6696.4375,5.319946289,550.25,1843.8125,1784,1254,574.3359375,5457.34375,315.375,11091,705.75,596.25,2404.9375,533.25,1810,999.625,677.03125,444.75,,571.46875,1781.8125,83.78125,2767.59375,619,13744,5351,10532,1150.5,1469,7759,1865.75,1687,2751.5,3182.195313,6698,854.96875,2079.5,2939.875,7826,1629.125,2340.25,3695,0,858.6875,33.28125,,368.9375,8098,48343199,6440.25,266.21875,,803.375,1468.5,2432.8125,0,954.75,1549.3125,1571.058594,1235.25,410,3544.4375,1723.8125,2035.875,444.75,498,47.296875,773.25
2018-09-01T00:00:00-06:00 Denver,106.28125,510.5,1681657.154,8773.5,9,1052.5,43875757.88,1553.28125,2234,4455,70151217.94,1616.164063,423,2404,985,3662.375,6450.875,0,485.125,1262.0625,1659,1110,544,4614.84375,179.6875,9936.25,555.1875,447,2181.9375,503.34375,1732.1875,850.3125,600.03125,346.875,,535.78125,933.25,72.34375,2482.84375,560.703125,12900,5053,8572,1054,1477,7555,1685.550781,1590,2575.125,2650.765625,5834,709.125,1846.5,2663.0625,5240,1677.90625,1921.6875,3610.34375,0,732.6875,2.609375,,293.1796875,7222,50309418,6414.3125,220.4375,,707.1875,1399.5,2363.125,0,787.0625,1465.375,1521.699219,967.5,264,3069.34375,1643.6875,1907.914978,346.875,427.375,46.5,570.375
2018-09-02T00:00:00-06:00 Denver,106.65625,529.5,1682377.85,8074.125,9.078125,1093.375,44151715.63,1492.484375,2240,4462.5625,69778701.5,1653.171875,417.5,1878,997,3441.25,5988.96875,0,485.25,1292.875,1704,1100,530.21875,4874.546875,166.5625,9682.84375,560.8125,452.75,2188.28125,514.84375,1736.75,810.25,616.25,347.375,,528.84375,941.8125,128.5,2281.59375,558.234375,12924,4992,8368,1034.75,1480,7398,1686.371094,1576,2585.5625,2620.429688,5736,756.03125,1774.5,2736.625,4617,1643.34375,1828.1875,3584.3125,0,735.625,2.6015625,,335.1953125,7157,49692497,6420.1875,203.40625,,703.875,1364,2342.25,0,844.9375,1465.4375,1513.242188,973.875,268,3116.96875,1656.3125,1630.659973,347.375,439.5,47.6953125,590.1875
2018-09-03T00:00:00-06:00 Denver,107.03125,508.5,1683107.557,8045.125,67.6640625,1156.3125,44426965.72,1570.75,2232,4471.375,70860337.5,1730.171875,430,2632,1009,3710.75,6506.53125,0,491.125,1699.9375,1716,1167,592.375,5210.890625,177.3125,10175.6875,579.9375,452.25,2214.1875,546.8125,1765.625,875.625,703.21875,359.3125,,582,1111.125,150.6875,2606.625,588.015625,12880,5073,7738,1053.5,1472,7591,1681.660156,1640,2603,2609.398438,6419,765.09375,1763,2798,5150,1704.25,1888.625,3571.0625,0,731.75,2.578125,,361.4296875,7219,49501349,6392.25,203.96875,,679.4375,1412.75,2404.5,0,942.625,1476,1600.710938,1009.25,353,3227.03125,1713.1875,1626.380127,359.3125,442.5625,46.7578125,627.375
2018-09-04T00:00:00-06:00 Denver,152.84375,806,1683970.582,8224.5,78.6875,1104.1875,44712152.72,1511.328125,2236,4675.25,70532566.38,1756.335938,517,2975,1115,4078.25,6588.5625,3.270019531,537,1822,1684,1237,539.953125,5485,391.03125,11209.1875,783.1875,615.25,2603.53125,547.90625,1761.125,1168.375,672.84375,405.4375,,541.21875,1769.6875,191.40625,2779.53125,561.953125,13800,5251,10664,1160.5,1458,7731,1929.578125,1654,2760,3183.757813,6949,3506.46875,2093,2936.625,5792,1657.75,2490,3518.6875,0,914.625,31.125,,359.296875,8090,51500160,6168.875,312.40625,,908,1408.75,2413.0625,0,605.1875,1617.8125,1575.347656,1324.25,434,3485.5625,1692.1875,2112.699707,405.4375,478.0625,46.5,772.75
2018-09-05T00:00:00-06:00 Denver,145.46875,945.5,1684943.674,8960.125,78.2578125,1093.5625,45004807.75,1544.625,2249,4707.0625,71774593.44,1794.484375,526.5,2989,1117,4083.5,6658.625,10.4699707,544,1993.375,1725,1236,566.9765625,5527.78125,422.5,11269.15625,763.1875,630.75,2591.3125,549.03125,1762.5,1121,666.34375,402.0625,,589.625,1854.125,175.375,3089.65625,610.25,14096,5257,11162,1201.5,1450,7639,1992.328125,1663,2790.3125,3175.1875,7041,,2005.5,2980.8125,5971,1667.4375,2622.6875,3668.78125,0,933.1875,30.5390625,,397.8046875,8175,52861260,6155.5625,274.375,,857.8125,1375.125,2424.4375,0,353.8125,1616.25,1630.660156,1263.375,437,3736.71875,1745.1875,2114.060059,402.0625,476,47.078125,650.5625
2018-09-06T00:00:00-06:00 Denver,164.65625,869,1685919.508,9393.375,62.03125,1154.125,45297063.09,1500.171875,2283,4754,72309974.56,1837.765625,513,3327,1133,4243.375,6754.78125,12.10998535,548,1737.125,1777,1242,597.28125,5560.609375,417.96875,11578.59375,744.9375,634.75,2468.90625,549.25,1840.75,1090.375,731.25,429.1875,,597.9375,1990,203.65625,3150.09375,661.96875,14404,5356,11658,1245,1440,7585,1988.613281,1778,2764.8125,3261.109375,6857,,2062.5,3072.4375,6335,1634.125,2531,4146.8125,0,903.1875,30.4609375,,393.609375,8187,53127760,6212.5,291.40625,,831.75,1439.625,2446.1875,0,847.4375,1626.1875,1590.550781,1302.25,427,3945.875,1801.375,2144.759766,429.1875,525.25,66.46875,807.75
2018-09-07T00:00:00-06:00 Denver,155.71875,811.5,1686884.902,9344.5,79.78125,1148.6875,45586494.06,1536.828125,2351,4693.6875,72870828.19,1874.601563,495.5,3303,1093,4165.125,7194.9375,13.2800293,540.5,1915.8125,1802,1223,650.84375,5594.0625,323.75,11388.5,760.6875,586.25,2211.03125,593.3125,1876.25,1113.0625,722.25,427.25,,629.15625,1963.1875,88.5625,3176.9375,669.484375,14356,5336,10772,1206.75,1457,7544,1903.160156,1231,2714.1875,3254,6907,501.6875,1989.5,3096.0625,6203,1656.71875,2528.0625,5285.40625,0,900.25,30.109375,,422.65625,8159,52725593,6147.9375,296.78125,,792.3125,1458.5,2444.0625,0,619.8125,1590,1622.710938,1245.0625,424,3780.90625,1789,2052.810547,427.25,495.375,25.96875,731.625
2018-09-08T00:00:00-06:00 Denver,100.3125,539.5,1687690.012,9244,5.8671875,1179.6875,45866999.47,1539.234375,2279,4481.8125,73359318.69,1870.257813,421.5,2073,999,4001.125,7318.40625,0,481.75,1496.8125,1820,1142,605.2421875,4954.390625,196.21875,10504.75,571.5,443.75,1926.40625,588.34375,1896.8125,944.125,715.53125,354.9375,,598,938.5625,70,3165.4375,683.59375,13572,5066,9246,1122.25,1422,7480,1705.699219,1103,2574.875,2650.515625,6234,709.1875,1815,2847.5,5353,1715.375,2221.9375,5264.65625,0,764.125,2.5546875,,389.8359375,7396,52312913,4962.8125,239.9375,,710.9375,1485.4375,2451.875,0,560.875,1437.875,1580.847656,1028.1875,293,3456.53125,1795.0625,1983.359375,354.9375,494.125,47.4765625,633.0625
2018-09-09T00:00:00-06:00 Denver,100.5625,552.5,1688413.869,9006.75,7.8984375,1144.0625,46141609.59,1536.5625,2253,4440.25,73764946.56,1800.515625,409.5,2089,991,3879.875,6597.96875,0.010009766,481.25,1358.0625,1771,1141,626.265625,4955.953125,199.09375,10249.75,542.9375,440.5,1897.78125,565.78125,1808.5,867.125,729.65625,322.25,,562.40625,904.1875,68.46875,2525.90625,653.34375,13188,5096,9256,1123.75,1438,7467,1692.257813,2152,2565.25,2666.296875,6138,632.1875,1772.5,2798.75,4638,1757.21875,1889.625,5075.28125,0,770.0625,2.5625,,333.015625,7202,53242122,4742.375,201.3125,,692,1413.3125,2465.4375,0,590,1454.25,1602.179688,978.875,285,3536.75,1717.8125,1594.870117,322.25,463.625,47.0234375,601.125
2018-09-10T00:00:00-06:00 Denver,365296.5938,760,1618893.762,1760547.125,125494.4609,634871.75,44484621.06,168338.75,2225,965409.875,60266954.31,1804.257813,6018142,3304,4749735,1480129.75,329163.3438,1458.499878,1541165,762853,2252376,2157040,86235.76563,256002.6406,458139.5938,566910.125,716644.5625,3646163,2250.78125,283650.0625,594066.25,802511.6875,418888.6563,662243.6875,,585.84375,1591.375,92.0625,522324.0938,154020.3438,60448684,13041740,22806962,3414765,2200114,7671,67519.25391,1792,141223,154305.1406,9489894,439307.0938,6659696,568987.625,14543504,453531.8125,557919.5,492685.5938,0,931.75,78756.02344,,102474.0547,14027884,51916072,769091.625,448907.5,,713578.6875,1436.25,587198,549008,1131.6875,585357.5625,67341.92188,862604.9375,435,316028.4063,1752.9375,1925.629883,662243.6875,842670.8125,45.78125,689082.6875
2018-09-11T00:00:00-06:00 Denver,160.21875,,1690303.566,9446.875,81.6953125,1159.8125,46722739.72,1457.921875,2291,4967.4375,,1836.632813,514,2989,1130,4784,7232.96875,5.800048828,,1769,1723,1263,573.0546875,5558.703125,409.25,11144.5,776.875,630,2213.75,541.96875,1830,1138.25,695.125,413.4375,,552.40625,1798.25,247.46875,3410.1875,615.75,14548,,11892,1189.75,1431,7624,1999.625,1611,,4743.390625,7055,904.875,2126,3061.9375,6689,1670.6875,2659.5,4869.03125,,947.9375,31.71875,,375.2890625,,54445950,6399.3125,326.65625,,894.1875,1419.8125,2465.75,,1492.5625,1639.1875,1591.171875,1317.875,432,3640.84375,1755.1875,1924.849609,413.4375,509.9375,47.328125,760.625
2018-09-12T00:00:00-06:00 Denver,150.53125,,1691277.271,9444.375,73.546875,1139.875,47017470.38,1488.6875,2233,5466.8125,,1771.15625,521,3095,1128,4779.75,7272.25,20.35998535,,1958,1674,1212,570.8515625,5551.09375,427.40625,11288.25,814.5625,622.75,2167.6875,514.625,1814.1875,1170.6875,683.9375,416.375,,531.46875,1794.5625,233,3487.6875,597.28125,14288,,11660,1199.5,1392,7667,1998.554688,1478,,4472.921875,6960,971.90625,2020.5,3109.4375,6839,1654.84375,2677.5,5226.9375,,936.0625,38.7421875,,351.15625,,54714460,6208.125,238,,871,1384,2434,,1341.125,1625.875,1589.640625,1305.75,435,3729.84375,1700.3125,1938.271484,416.375,490.75,47.34375,824.3125
2018-09-13T00:00:00-06:00 Denver,178.90625,,1692186.99,9094,46.6796875,1074.375,47306355.63,1491.140625,2185,5441.625,,1689.390625,514.5,2940,1103,4721.625,6966.25,11.83007813,,1584.25,1618,1138,543.7421875,5272,341.59375,11021.8125,837.25,625.5,2227.125,479.1875,1763.125,960.3125,633,374.1875,,504.4375,1974.25,286.875,3253.6875,579.703125,14400,,11278,1200.75,1465,7588,1916.546875,1486,,4499.3125,7012,819.40625,2060,3013.875,7205,1646,2435.625,5015.90625,,904.375,41.40625,,264,,54984150,6288.8125,259.6875,,826.9375,1322.125,2437.9375,,1151.0625,1611.5625,1558.976563,1143.4375,428,3767.375,1629.8125,1929.869141,374.1875,442.1875,47.4375,824.9375
2018-09-14T00:00:00-06:00 Denver,166.1875,,1693077.271,9133.625,67.8046875,1098.0625,47596361,1436.703125,2216,5547.5,,1731.78125,496,3088,1082,4490.375,6981.625,8.75,,1785.375,1597,1198,520.5546875,5326.5,337.1875,11081.6875,797.8125,600.75,2069.4375,486.78125,1788.875,1098.25,649.0625,390.5625,,517.8125,1918.6875,126.125,3227.4375,587.671875,14948,,10360,1132.25,1480,7452,1971.039063,1588,,6264.21875,6723,752.1875,2044.5,3000.3125,7458,1601.9375,2245.125,5013.4375,,866.0625,36.7578125,,361.3359375,,55254130,6494.9375,320.9375,,783.3125,1347.3125,2413.6875,,1332.5625,1474.625,1563.382813,1087.3125,402,3730.65625,1634.0625,1730.160156,390.5625,444.75,46.5,853.125
2018-09-15T00:00:00-06:00 Denver,108.03125,,1693926.291,9129.125,6.8046875,1132.8125,47916546.75,1560.296875,2262,5336.9375,,1882.984375,408.5,2736,1022,4202.25,7095.75,0,,1391.3125,1720,1181,594.5625,4785.84375,180.0625,10285,613.8125,448,1829.625,559.0625,1893.5625,885.9375,723.40625,384.5,,618.40625,1098.5625,93.375,3166.5625,700.1875,14452,,8894,939.25,1465,6926,1786.570313,1647,,2631.984375,6193,591.03125,1866,2933,10740,1735.21875,1803.4375,5189.53125,,719.125,13.25,,434.5625,,55526010,5757.3125,239.0625,,655.3125,1415.1875,2565,,1558.875,1453,1581.171875,924.8125,269,3323.9375,1746.25,1691.710938,384.5,479.5625,47.234375,790.625
2018-09-16T00:00:00-06:00 Denver,113.4375,,1694706.344,8959.25,6.875,1170.25,48238981.75,1500.328125,2296,5284.4375,,1890.078125,415,2112,1005,3887.75,6530.40625,0.009887695,,1420.9375,1761,1134,632.7421875,5034.78125,189.1875,10133.5,591.4375,445.5,1827.0625,586.21875,1877.8125,992.25,756.4375,354.25,,594.6875,1154,138.4375,2467.5,681.609375,14416,,9194,949.25,1467,7280,1768.101563,1654,,2664.234375,6094,555.78125,1886.5,2969.0625,7540,1827.8125,1904.5625,4973.0625,,707.125,13.34375,,368.625,,55794230,4825.375,234.15625,,702.3125,1378.625,2593.25,,1350.5625,1474.5,1629.054688,875.0625,277,3334.90625,1745.0625,1679.888672,354.25,452.625,45.671875,765.5625
2018-09-17T00:00:00-06:00 Denver,164.5625,,1695590.834,9256.125,76.328125,1152.6875,48567146.13,1544.34375,2245,5518.0625,,1813.859375,519,3196,1111,4759.125,6989.03125,19.18005371,,1977.4375,1675,1267,609.90625,5587.5,382.3125,11196.4375,808.4375,636.25,2209.375,511.25,1850,1170.9375,713.84375,406.125,,563.34375,2040.9375,303.28125,3260.0625,591.84375,15504,,11820,1133,1478,7605,2011.367188,1608,,3100.15625,7048,941.125,2031,3154.375,6558,1649.78125,2116.375,5065.21875,,896,44.921875,,347.7734375,,55364304,6227.625,315.09375,,907.125,1410,2538.875,,1263.125,1675.0625,1624.664063,1256.375,431,3634.71875,1686.5625,1994.630859,406.125,473.5,47.4140625,867.0625
2018-09-18T00:00:00-06:00 Denver,167,,1696565.283,9357.25,75.890625,1153.1875,48900780.81,1501,2201,5616.790039,,1837.515625,515.5,3262,1120,4761.625,7174.4375,7.079956055,,1729.125,1679,1319,591.359375,5607.59375,364.625,11302.5,791.5625,633.75,2420.5625,525.65625,1851.0625,1237.8125,684.5,421.0625,,577.125,2125,172.75,3271.625,644.0625,15452,,12000,1229,1467,7542,1979.554688,1630,,4643.140625,7070,892.1875,2109,3125.4375,6666,1700.84375,2337.0625,5174.3125,,915.75,50.9140625,,420.265625,,55401258,6194.1875,338.25,,913.625,1453.6875,2517.125,,1337.125,1709.4375,1624.929688,1239.625,432,3638.65625,1702.375,1956.041016,421.0625,509.8125,46.859375,938.375
2018-09-19T00:00:00-06:00 Denver,160.25,,1697533.512,9071,61.6640625,1085.4375,49232771.22,1444.109375,2194,5554.049805,,1704.578125,527,2926,1094,4757.625,6913.84375,3.800048828,,1887.625,1514,1235,535.3828125,5335.40625,351.71875,10971.75,821.875,638.5,2499.3125,466.21875,1807.25,1071.25,655.53125,365.25,,523,1950.5,122.78125,3293.4375,600.09375,14728,,11504,1269,1471,7571,1948.1875,1562,,4383.6875,6987,886.78125,2009,3030.8125,6929,1676.46875,2308.125,4980.4375,,928.9375,48.15625,,254.421875,,56615940,6182.125,260.5,,942.25,1333.5625,2445.5625,,953.5,1690.8125,1669.460938,1181.3125,418,3647,1611,1887.199219,365.25,456.0625,48.1171875,752.4375
2018-09-20T00:00:00-06:00 Denver,167.21875,,1698551.262,8574.375,37.203125,965.375,49566731.03,1333.421875,2065,5454.280273,,1534.078125,529,2743,1089,4729.25,6714.6875,2.420043945,,1636.625,1434,1148,459.3984375,5135.9375,356.375,10639.5625,810.875,630.25,2533.0625,405.90625,1626.75,988.4375,594.96875,331.75,,457.09375,1919,125.875,2937.5625,487.90625,14856,,11100,1186.5,1474,7263,1988.796875,1355,,4586.421875,6952,954.4375,2028.5,2798.6875,6345,1565.15625,2329.6875,4263.125,,917.625,36.6953125,,195.828125,,57130668,6192.9375,242.5,,927.3125,1200.125,2322.9375,,797.4375,1675.3125,1591.726563,1045.875,401,3686.78125,1494,1841,331.75,417.5625,47.046875,789.5
2018-09-21T00:00:00-06:00 Denver,148,,1699522.941,8552.375,57.484375,951.0625,49898073.28,1293.46875,2064,5484.15918,,1588.078125,524,2755,994,4469.125,6652.09375,4.569946289,,1729.1875,1438,1105,438.5,5163.65625,278.84375,10629.5625,802.625,598.75,2484.1875,426.375,1613,1072.4375,588.90625,317,,462.1875,1871.3125,223.03125,3017.5625,525.625,14532,,9780,1191.25,1472,7092,1949.703125,1371,,6547.890625,6626,855.78125,1983,2852.0625,6200,1560.71875,2299.375,4046.9375,,855.75,30.7890625,,245.96875,,58841431,6135.9375,257.71875,,885.9375,1191.6875,2338.125,,938.5,1557.6875,1567.296875,952.875,397,3673.625,1480.1875,1708.347656,317,386.375,48.703125,794.625
2018-09-22T00:00:00-06:00 Denver,89.34375,,1700309.352,7287.625,7.984375,1058.3125,50224710.56,1355.09375,2137,5335.451172,,1667.984375,423,2532,1023,4205.375,7213.6875,0.010009766,,1380.3125,1544,1064,551.8125,4721.8125,186.0625,10046.1875,604.0625,475.25,2154.625,485.03125,1673.0625,803.25,664.3125,293.875,,539,1041.1875,199.40625,3061.75,596.828125,14568,,8680,1115.5,1447,7244,1753.71875,1487,,2249.640625,6088,637.96875,1824,2757.25,4963,1681.46875,2233.5,4284.3125,,693.0625,2.6015625,,341.5234375,,56492587,5099.1875,171.15625,,722.0625,1291.125,2404.25,,915.375,1490.125,1556.8125,842.75,261,3327.75,1620.25,1759.332031,293.875,401.625,48.0859375,758.25
2018-09-23T00:00:00-06:00 Denver,76.21875,,1701023.369,9490,8.4453125,1103.0625,50541897.56,1383.40625,2143,5265.849609,,1719.5625,442,1858,980,3835.625,6548.40625,0,,1472.6875,1601,1031,585.078125,4814.6875,135.5625,10208.625,598.5,451.25,2120.1875,483.78125,1740.25,1117.375,675.21875,281.0625,,535.3125,1088.4375,103.5,2516.625,564.109375,14448,,8926,1091.5,1429,7181,1713.242188,1466,,2057.109375,5968,603.71875,1786,2856.8125,4604,1691.5,1869.125,5105.5,,693.3125,2.59375,,293.203125,,53140573,4771.25,166.125,,741.4375,1295.875,2430.6875,,954.8125,1493.6875,1597.414063,816,278,2999.53125,1659.0625,1719.460938,281.0625,385.1875,47.078125,704.1875
2018-09-24T00:00:00-06:00 Denver,137.90625,,1701907.277,8365.625,46.0546875,972.5625,50867094.38,1286.578125,2106,5423.259766,,1559.015625,527.5,2738,991,4795,6430.75,2,,1831.5,1444,1091,455.140625,5164.0625,281.125,10499.375,806,648,2438.9375,429.15625,1638.75,1021.6875,596.5625,315.75,,472.78125,1792.4375,239.40625,3019.5625,513.734375,13756,,10754,1187.25,1437,7039,1932.609375,1330,,2748.5625,6840,753.84375,2026.5,2837.4375,5471,1581.8125,2236.625,4009.375,,855.4375,29.9765625,,163.875,,58936628,5912.125,220.21875,,1014.4375,1220.125,2333.125,,759.1875,1635.1875,1604.554688,1007,433,3218.25,1506.4375,1897.527344,315.75,397.75,48.640625,736.3125
2018-09-25T00:00:00-06:00 Denver,122.03125,,1702894.266,7912.75,39.0390625,844.0625,51203065.06,1216.28125,1976,5403.53125,,1434.859375,527.5,2580,943,4752.875,4969.53125,4,,1647.75,1363,1080,413.84375,4794.3125,284.53125,9860.25,816.0625,613.25,2485.1875,400.1875,1470.125,1067.4375,539.84375,302.5625,,430.28125,1820.875,353.28125,2749.375,465.1875,12752,,10440,1227.5,1447,6822,1974,1238,,3893.46875,6872,754.65625,2121.5,2764,5427,1570.78125,2359.9375,3130.6875,,873.8125,30.3515625,,126.8828125,,54350679,6382.9375,292.34375,,1006.75,1172.8125,2239.625,,854.375,1678.3125,1593.609375,969.5625,429,3197.59375,1376.5,1842.769531,302.5625,381.3125,49.2109375,809.3125
2018-09-26T00:00:00-06:00 Denver,131.8125,,1703883.514,7940,41.0625,912.6875,51537233.94,1187.828125,1909,5398.109375,,1456.78125,533.5,2565,1090,4752.5,5576.46875,3.520019531,,1793.0625,1335,1027,429.3828125,4882.21875,270.875,9913,827.0625,624,2462.0625,412.53125,1392.125,1060.75,533.96875,292.1875,,445.1875,1714.4375,186.15625,2841.9375,466.1875,13432,,10348,1167.25,1437,6684,1978.3125,1271,,3890.078125,6813,766.90625,2009.5,2722.0625,5846,1624.9375,2204.9375,3516,,876.3125,31.6875,,139.9296875,,59224713,6215.25,267.28125,,950.25,1161.375,2210.75,,911.5,1679.75,1594.242188,945.5,429,3204.40625,1370.5,1808.722656,292.1875,377.75,48.2109375,690.0625
2018-09-27T00:00:00-06:00 Denver,119.46875,,1704914.029,8287,32.1328125,979.4375,51870514.56,1275.125,1993,5503.578125,,1585.265625,523.5,2689,1387,4761.625,6082.0625,6.789916992,,1714.4375,1397,1043,460.8671875,5064.5625,247.09375,10511.5,809.375,627.75,2294.3125,422.625,1541.5625,955.5,604.1875,316.1875,,466.15625,2004.3125,174.03125,2995.9375,460.015625,13648,,10888,1191.25,1449,6921,1995.929688,1320,,3887.40625,6968,788.34375,2035,2826.625,6381,1548,2307,4045.625,,857.6875,32.0859375,,191.1015625,,62940000,6295.6875,246,,890.125,1255.25,2287.125,,1061.6875,1672.875,1573.820313,927.125,424,3233.9375,1430.25,1826.527344,316.1875,391.125,48.59375,823.375
2018-09-28T00:00:00-06:00 Denver,126.09375,,1705894.721,8769.875,40.3359375,1072.1875,52202013.06,1375.40625,2089,5539.902344,,1647.40625,514.5,2773,1384,4499,6444,15.39001465,,1915.1875,1480,1075,512.515625,5346.78125,236.65625,10692.375,785.9375,611.25,2314.75,486.0625,1657.6875,1085.125,627.03125,340.5625,,493.65625,1988.125,170.53125,3099.4375,538.015625,14144,,10136,1215.25,1455,7194,1954.828125,1404,,4847.84375,6708,780.53125,2022.5,2930.875,6478,1584.03125,2219.8125,4952.3125,,850.875,30.625,,249.1328125,,62999331,5786.5,218.8125,,844.5625,1303.657471,2391.375,,1092.0625,1616.5,1586.242188,947.125,351,3245.71875,1536.125,1713.402344,340.5625,433.5625,47.9140625,807.125
2018-09-29T00:00:00-06:00 Denver,69.25,,1706719.783,8910.75,5.6484375,1073.6875,52523517.38,1434.984375,2147,5417.117188,,1663.25,459,2465,1322,4173.5,7190.9375,0,,1289.8125,1546,1001,558.78125,4832.53125,139.375,10313.25,602.6875,451.5,2122.625,500.65625,1676.9375,833.875,680.625,307.6875,,523.9375,1088.1875,212.125,3133.625,591,13992,,8664,1087.25,1440,7075,1768.882813,1483,,2035.46875,6183,724.9375,1794,2803,6040,1667.90625,1935.1875,5140.75,,684.625,2.6328125,,310.5703125,,60583358,5256.1875,207.34375,,694.625,1284.540039,2475.9375,,1360,1523.1875,1584.234375,867.875,268,3019.40625,1619.0625,1677.839844,307.6875,445.25,47.53125,724.9375
